doc_id,Review_Date,Reviewer_Score,Tags,Total_Number_of_Reviews_Reviewer_Has_Given,TripType_Leisure,Comp_Group,Comp_Solo,Comp_Family,Submit_Mobile,month_idx,Season_Spring,Season_Summer,Season_Autumn,reviewer_activity_z
582,2017-07-01,9.2,"[' Leisure trip ', ' Couple ', ' Superior King Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,7,0,1,0,-0.464355364012256
583,2017-07-26,9.2,"[' Leisure trip ', ' Family with young children ', ' Deluxe One Bedroom Apartment ', ' Stayed 4 nights ']",1,1,0,0,1,0,7,0,1,0,-0.566389062982209
584,2017-07-20,7.9,"[' Leisure trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,0,1,0,1,7,0,1,0,-0.464355364012256
585,2016-07-10,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double Room with City View ', ' Stayed 2 nights ']",1,1,0,0,0,0,7,0,1,0,-0.566389062982209
586,2017-07-10,7.9,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 1 night ']",12,0,0,1,0,0,7,0,1,0,0.5559816256872738
587,2016-07-25,6.7,"[' Leisure trip ', ' Family with older children ', ' Double Hilton Guestroom ', ' Stayed 3 nights ']",15,1,0,0,0,0,7,0,1,0,0.8620827225971327
588,2016-07-21,6.7,"[' Leisure trip ', ' Couple ', ' 2 rooms ', ' Stayed 1 night ']",2,1,0,0,0,0,7,0,1,0,-0.464355364012256
589,2016-08-03,9.2,"[' Leisure trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",11,1,0,0,0,1,8,0,1,0,0.4539479267173208
590,2017-08-01,7.1,"[' Leisure trip ', ' Travelers with friends ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",7,1,0,0,0,1,8,0,1,0,0.045813130837508875
591,2017-08-03,6.3,"[' Leisure trip ', ' Group ', ' Classic Double Room ', ' Stayed 3 nights ']",1,1,1,0,0,0,8,0,1,0,-0.566389062982209
592,2015-08-13,9.2,"[' Leisure trip ', ' Family with young children ', ' Superior Double Room with 1 Double Bed and 1 Sofa Bed 2 places ', ' Stayed 2 nights ']",6,1,0,0,1,0,8,0,1,0,-0.05622056813244411
593,2016-08-21,9.2,"[' Leisure trip ', ' Couple ', ' Classic Twin Room ', ' Stayed 1 night ']",12,1,0,0,0,0,8,0,1,0,0.5559816256872738
594,2016-08-02,6.7,"[' Leisure trip ', ' Couple ', ' Superior Queen Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,8,0,1,0,-0.464355364012256
595,2015-08-10,9.6,"[' Leisure trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 5 nights ']",11,1,0,1,0,0,8,0,1,0,0.4539479267173208
596,2015-08-14,9.6,"[' Leisure trip ', ' Family with young children ', ' 2 rooms ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",2,1,0,0,1,1,8,0,1,0,-0.464355364012256
597,2016-08-28,9.2,"[' Leisure trip ', ' Family with young children ', ' Double Deluxe Room ', ' Stayed 8 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,8,0,1,0,-0.566389062982209
598,2016-08-06,10.0,"[' Business trip ', ' Group ', ' Double Room ', ' Stayed 4 nights ']",2,0,1,0,0,0,8,0,1,0,-0.464355364012256
599,2017-08-02,8.8,"[' Leisure trip ', ' Family with young children ', ' Executive King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",29,1,0,0,1,1,8,0,1,0,2.2905545081764744
600,2016-08-24,10.0,"[' Leisure trip ', ' Family with young children ', ' 2 rooms ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",19,1,0,0,1,1,8,0,1,0,1.2702175184769446
601,2015-08-05,9.6,"[' Leisure trip ', ' Couple ', ' Deluxe King Room with Stadium View ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
602,2016-08-09,10.0,"[' Leisure trip ', ' Family with young children ', ' Junior Suite ', ' Stayed 9 nights ', ' Submitted from a mobile device ']",2,1,0,0,1,1,8,0,1,0,-0.464355364012256
603,2016-08-28,7.5,"[' Leisure trip ', ' Group ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",30,1,1,0,0,1,8,0,1,0,2.392588207146427
604,2015-08-30,9.6,"[' Business trip ', ' Group ', ' Superior Single Room ', ' Stayed 4 nights ']",2,0,1,0,0,0,8,0,1,0,-0.464355364012256
605,2016-08-20,10.0,"[' Business trip ', ' Solo traveler ', ' Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",6,0,0,1,0,1,8,0,1,0,-0.05622056813244411
606,2015-08-29,7.5,"[' Leisure trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 8 nights ']",1,1,0,1,0,0,8,0,1,0,-0.566389062982209
607,2015-08-24,9.2,"[' Leisure trip ', ' Group ', ' Standard Queen Room ', ' Stayed 2 nights ']",1,1,1,0,0,0,8,0,1,0,-0.566389062982209
608,2015-08-11,10.0,"[' Leisure trip ', ' Couple ', ' Double Queen Waterfront ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,8,0,1,0,-0.26028796607235005
609,2015-08-10,10.0,"[' Leisure trip ', ' Couple ', ' X Ordinary Room ', ' Stayed 3 nights ']",6,1,0,0,0,0,8,0,1,0,-0.05622056813244411
610,2016-08-02,9.2,"[' Leisure trip ', ' Family with older children ', ' Small Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",9,1,0,0,0,1,8,0,1,0,0.24988052877741485
611,2015-08-24,10.0,"[' Leisure trip ', ' Family with older children ', ' Executive Double Room Eiffel Tower View with 1 Queensize and Sofa Bed ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,8,0,1,0,-0.464355364012256
612,2017-08-02,10.0,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 3 nights ']",1,1,0,0,0,0,8,0,1,0,-0.566389062982209
613,2016-08-09,9.6,"[' Leisure trip ', ' Family with young children ', ' Standard Room with 1 Double Bed and 1 Sofa Bed ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,1,1,8,0,1,0,-0.566389062982209
614,2016-08-28,10.0,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
615,2017-08-02,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",37,1,0,0,0,1,8,0,1,0,3.106824099936098
616,2015-08-13,10.0,"[' Leisure trip ', ' Couple ', ' Classic Double or Twin Room ', ' Stayed 2 nights ']",1,1,0,0,0,0,8,0,1,0,-0.566389062982209
617,2016-08-01,9.2,"[' Leisure trip ', ' Family with older children ', ' Superior Twin Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",8,1,0,0,0,1,8,0,1,0,0.14784682980746186
618,2016-08-02,9.6,"[' Leisure trip ', ' Solo traveler ', ' Double Room ', ' Stayed 6 nights ']",43,1,0,1,0,0,8,0,1,0,3.719026293755816
619,2015-08-04,7.9,"[' Leisure trip ', ' Couple ', ' Small Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",17,1,0,0,0,1,8,0,1,0,1.0661501205370387
620,2015-08-23,9.2,"[' Leisure trip ', ' Family with young children ', ' Deluxe Suite ', ' Stayed 4 nights ']",1,1,0,0,1,0,8,0,1,0,-0.566389062982209
621,2016-08-02,9.6,"[' Leisure trip ', ' Family with young children ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,1,0,0,1,1,8,0,1,0,-0.36232166504230306
622,2015-08-12,8.3,"[' Leisure trip ', ' Solo traveler ', ' Double or Twin Room ', ' Stayed 2 nights ']",28,1,0,1,0,0,8,0,1,0,2.1885208092065214
623,2015-08-16,9.6,"[' Leisure trip ', ' Family with young children ', ' Intuition Room ', ' Stayed 1 night ']",7,1,0,0,1,0,8,0,1,0,0.045813130837508875
624,2015-08-31,10.0,"[' Leisure trip ', ' Family with older children ', ' Standard Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",8,1,0,0,0,1,8,0,1,0,0.14784682980746186
625,2015-08-09,2.9,"[' Business trip ', ' Group ', ' Queen Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,0,1,0,0,1,8,0,1,0,-0.566389062982209
626,2017-08-02,8.8,"[' Leisure trip ', ' Family with young children ', ' Executive King Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",6,1,0,0,1,1,8,0,1,0,-0.05622056813244411
627,2015-08-18,7.1,"[' Leisure trip ', ' Couple ', ' Small Double Room ', ' Stayed 2 nights ']",39,1,0,0,0,0,8,0,1,0,3.3108914978760042
628,2016-08-04,8.8,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",3,1,0,0,0,1,8,0,1,0,-0.36232166504230306
629,2016-08-20,9.6,"[' Business trip ', ' Solo traveler ', ' Luxury Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",4,0,0,1,0,1,8,0,1,0,-0.26028796607235005
630,2015-08-27,6.7,"[' Leisure trip ', ' Family with older children ', ' Standard Triple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,1,0,0,0,1,8,0,1,0,-0.36232166504230306
631,2017-08-02,7.9,"[' Business trip ', ' Solo traveler ', ' Small Double Room ', ' Stayed 3 nights ']",5,0,0,1,0,0,8,0,1,0,-0.1582542671023971
632,2016-08-30,9.6,"[' Leisure trip ', ' Couple ', ' Superior King Room ', ' Stayed 2 nights ']",3,1,0,0,0,0,8,0,1,0,-0.36232166504230306
633,2015-08-15,9.6,"[' Leisure trip ', ' Family with young children ', ' Superior Twin Room ', ' Stayed 2 nights ']",3,1,0,0,1,0,8,0,1,0,-0.36232166504230306
634,2016-08-01,10.0,"[' Leisure trip ', ' Family with older children ', ' 2 rooms ', ' Stayed 2 nights ']",1,1,0,0,0,0,8,0,1,0,-0.566389062982209
635,2016-08-26,10.0,"[' Leisure trip ', ' Group ', ' Superior Double Room with Terrace and Private Pool ', ' Stayed 3 nights ']",1,1,1,0,0,0,8,0,1,0,-0.566389062982209
636,2016-08-09,4.2,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",8,1,0,0,0,1,8,0,1,0,0.14784682980746186
637,2016-08-04,9.6,"[' Leisure trip ', ' Family with older children ', ' 2 rooms ', ' Stayed 9 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
638,2016-08-03,9.6,"[' Leisure trip ', ' Group ', ' Superior Twin Room ', ' Stayed 1 night ']",2,1,1,0,0,0,8,0,1,0,-0.464355364012256
639,2016-08-19,10.0,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 5 nights ']",44,1,0,0,0,0,8,0,1,0,3.821059992725769
640,2016-08-27,10.0,"[' Leisure trip ', ' Family with young children ', ' Two Adjacent Rooms 6 persons ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,8,0,1,0,-0.566389062982209
641,2015-08-11,9.6,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 3 nights ']",1,1,0,0,0,0,8,0,1,0,-0.566389062982209
642,2015-08-16,8.3,"[' Family with young children ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",8,0,0,0,1,1,8,0,1,0,0.14784682980746186
643,2016-08-24,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
644,2015-08-09,10.0,"[' Leisure trip ', ' Couple ', ' King Deluxe Room ', ' Stayed 2 nights ']",4,1,0,0,0,0,8,0,1,0,-0.26028796607235005
645,2016-08-02,8.8,"[' Leisure trip ', ' Couple ', ' Superior Double Room with Terrace and Private Pool ', ' Stayed 3 nights ']",11,1,0,0,0,0,8,0,1,0,0.4539479267173208
646,2016-08-14,10.0,"[' Leisure trip ', ' Family with older children ', ' Standard Queen Room with Sofa Bed ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
647,2016-08-04,9.2,"[' Leisure trip ', ' Family with young children ', ' Standard Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,8,0,1,0,-0.566389062982209
648,2016-08-11,10.0,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,8,0,1,0,-0.464355364012256
649,2015-08-30,9.2,"[' Leisure trip ', ' Family with young children ', ' Junior Suite with VIP Services ', ' Stayed 3 nights ']",12,1,0,0,1,0,8,0,1,0,0.5559816256872738
650,2015-08-21,8.3,"[' Leisure trip ', ' Couple ', ' Double Room 1 2 Adults ', ' Stayed 7 nights ']",14,1,0,0,0,0,8,0,1,0,0.7600490236271797
651,2015-08-11,7.9,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,1,0,0,0,1,8,0,1,0,-0.36232166504230306
652,2016-08-23,8.3,"[' Leisure trip ', ' Family with older children ', ' Superior Queen Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,8,0,1,0,-0.464355364012256
653,2016-08-15,9.2,"[' Leisure trip ', ' Couple ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
654,2017-08-02,9.6,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
655,2016-08-08,7.5,"[' Leisure trip ', ' Couple ', ' Queen Bed Leisure ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,8,0,1,0,-0.26028796607235005
656,2016-08-23,9.6,"[' Leisure trip ', ' Couple ', ' Junior Suite ', ' Stayed 1 night ', ' Submitted from a mobile device ']",33,1,0,0,0,1,8,0,1,0,2.6986893040562863
657,2017-08-01,7.5,"[' Leisure trip ', ' Group ', ' Standard Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,1,0,0,1,8,0,1,0,-0.464355364012256
658,2015-08-13,7.5,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 1 night ']",21,1,0,0,0,0,8,0,1,0,1.4742849164168506
659,2015-08-18,9.6,"[' Leisure trip ', ' Couple ', ' Superior Double Bedroom ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
660,2016-08-09,4.6,"[' Leisure trip ', ' Couple ', ' Superior King Room ', ' Stayed 1 night ']",1,1,0,0,0,0,8,0,1,0,-0.566389062982209
661,2016-08-30,4.2,"[' Leisure trip ', ' Group ', ' Superior Double or Twin Room 1 2 Adults ', ' Stayed 7 nights ', ' Submitted from a mobile device ']",2,1,1,0,0,1,8,0,1,0,-0.464355364012256
662,2016-08-09,10.0,"[' Leisure trip ', ' Family with young children ', ' 2 rooms ', ' Stayed 10 nights ', ' Submitted from a mobile device ']",5,1,0,0,1,1,8,0,1,0,-0.1582542671023971
663,2016-08-06,9.6,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",7,1,0,0,0,1,8,0,1,0,0.045813130837508875
664,2016-08-14,7.9,"[' Leisure trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,8,0,1,0,-0.26028796607235005
665,2015-08-25,6.7,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
666,2017-08-02,10.0,"[' Family with young children ', ' Twin Guest Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,0,0,0,1,1,8,0,1,0,-0.566389062982209
667,2016-08-24,9.2,"[' Business trip ', ' Couple ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,0,0,0,0,1,8,0,1,0,-0.566389062982209
668,2016-08-01,7.1,"[' Couple ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",12,0,0,0,0,1,8,0,1,0,0.5559816256872738
669,2016-08-20,8.8,"[' Leisure trip ', ' Family with young children ', ' Standard Double or Twin Room ', ' Stayed 3 nights ']",25,1,0,0,1,0,8,0,1,0,1.8824197122966624
670,2016-08-12,2.5,"[' Leisure trip ', ' Family with older children ', ' 3 rooms ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
671,2015-08-29,4.6,"[' With a pet ', ' Leisure trip ', ' Family with older children ', ' Quintuple Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",4,1,0,0,0,1,8,0,1,0,-0.26028796607235005
672,2016-08-03,9.6,"[' Leisure trip ', ' Family with young children ', ' Superior Twin Room with Two Double Beds ', ' Stayed 1 night ', ' Submitted from a mobile device ']",6,1,0,0,1,1,8,0,1,0,-0.05622056813244411
673,2015-08-29,6.3,"[' Business trip ', ' Couple ', ' Double Room with Garden View ', ' Stayed 1 night ', ' Submitted from a mobile device ']",11,0,0,0,0,1,8,0,1,0,0.4539479267173208
674,2016-08-08,9.6,"[' Leisure trip ', ' Group ', ' Two Connecting Basic Rooms ', ' Stayed 1 night ']",14,1,1,0,0,0,8,0,1,0,0.7600490236271797
675,2016-08-17,9.2,"[' Leisure trip ', ' Family with young children ', ' Classic Double Room ', ' Stayed 1 night ']",1,1,0,0,1,0,8,0,1,0,-0.566389062982209
676,2016-08-04,7.1,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",3,1,0,0,0,1,8,0,1,0,-0.36232166504230306
677,2015-08-06,7.5,"[' Leisure trip ', ' Family with young children ', ' King Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",7,1,0,0,1,1,8,0,1,0,0.045813130837508875
678,2016-08-27,9.6,"[' Business trip ', ' Solo traveler ', ' Double Room with Street View ', ' Stayed 1 night ']",13,0,0,1,0,0,8,0,1,0,0.6580153246572268
679,2016-08-02,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 4 nights ']",1,1,0,0,0,0,8,0,1,0,-0.566389062982209
680,2016-08-12,10.0,"[' Solo traveler ', ' Deluxe Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,0,0,1,0,1,8,0,1,0,-0.566389062982209
681,2016-08-24,8.8,"[' Leisure trip ', ' Couple ', ' Standard Double Room ', ' Stayed 6 nights ']",2,1,0,0,0,0,8,0,1,0,-0.464355364012256
682,2016-08-02,7.1,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 3 nights ']",8,1,0,0,0,0,8,0,1,0,0.14784682980746186
683,2016-08-30,7.5,"[' Leisure trip ', ' Couple ', ' Executive Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,8,0,1,0,-0.464355364012256
684,2016-08-25,8.3,"[' Couple ', ' Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",13,0,0,0,0,1,8,0,1,0,0.6580153246572268
685,2016-08-09,8.8,"[' Leisure trip ', ' Family with older children ', ' Standard Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,8,0,1,0,-0.566389062982209
686,2016-08-28,9.6,"[' Leisure trip ', ' Family with older children ', ' Superior King or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",42,1,0,0,0,1,8,0,1,0,3.616992594785863
687,2015-09-28,10.0,"[' Leisure trip ', ' Family with young children ', ' Executive King Room with Sofa Bed Non Smoking ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,1,1,9,0,0,1,-0.566389062982209
688,2016-09-22,7.1,"[' Business trip ', ' Solo traveler ', ' Comfort Single Room ', ' Stayed 3 nights ']",11,0,0,1,0,0,9,0,0,1,0.4539479267173208
689,2015-09-10,8.8,"[' Leisure trip ', ' Family with older children ', ' Triple Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",31,1,0,0,0,1,9,0,0,1,2.49462190611638
690,2016-09-01,7.5,"[' Business trip ', ' Group ', ' Double or Twin Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']",1,0,1,0,0,1,9,0,0,1,-0.566389062982209
691,2016-09-06,10.0,"[' Leisure trip ', ' Solo traveler ', ' Standard Room with 1 Double Bed ', ' Stayed 1 night ']",1,1,0,1,0,0,9,0,0,1,-0.566389062982209
692,2016-09-20,6.3,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,0,0,0,0,1,9,0,0,1,-0.566389062982209
693,2015-09-12,10.0,"[' Leisure trip ', ' Couple ', ' Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,0,0,0,1,9,0,0,1,-0.566389062982209
694,2015-09-21,8.8,"[' Leisure trip ', ' Couple ', ' Deluxe Double Room with Balcony Non Smoking ', ' Stayed 1 night ', ' Submitted from a mobile device ']",18,1,0,0,0,1,9,0,0,1,1.1681838195069916
695,2016-09-26,10.0,"[' Leisure trip ', ' Couple ', ' Superior Double Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,9,0,0,1,-0.464355364012256
696,2015-09-27,7.9,"[' Leisure trip ', ' Couple ', ' Deluxe King Room with Stadium View ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,9,0,0,1,-0.464355364012256
697,2015-09-10,6.3,"[' Business trip ', ' Solo traveler ', ' King Room ', ' Stayed 1 night ']",1,0,0,1,0,0,9,0,0,1,-0.566389062982209
698,2016-09-16,5.4,"[' Leisure trip ', ' Group ', ' 2 rooms ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,1,0,0,1,9,0,0,1,-0.566389062982209
699,2016-09-30,9.2,"[' Leisure trip ', ' Couple ', ' Double or Twin Room 2 Adults ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",2,1,0,0,0,1,9,0,0,1,-0.464355364012256
700,2015-09-17,9.6,"[' Family with young children ', ' Superior Queen Suite with Sofa ', ' Stayed 14 nights ', ' Submitted from a mobile device ']",2,0,0,0,1,1,9,0,0,1,-0.464355364012256
701,2016-09-21,9.6,"[' Leisure trip ', ' Couple ', ' Premier Double Room ', ' Stayed 1 night ']",12,1,0,0,0,0,9,0,0,1,0.5559816256872738
702,2015-09-15,8.8,"[' Leisure trip ', ' Couple ', ' Standard Double Room with Park View ', ' Stayed 1 night ', ' Submitted from a mobile device ']",3,1,0,0,0,1,9,0,0,1,-0.36232166504230306
703,2015-09-20,7.9,"[' Leisure trip ', ' Family with older children ', ' Suite 5 Adults ', ' Stayed 3 nights ']",9,1,0,0,0,0,9,0,0,1,0.24988052877741485
704,2016-09-20,6.3,"[' Leisure trip ', ' Family with young children ', ' Deluxe King Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,9,0,0,1,-0.566389062982209
705,2016-09-18,10.0,"[' Leisure trip ', ' Couple ', ' Twin Room Non Smoking ', ' Stayed 2 nights ']",1,1,0,0,0,0,9,0,0,1,-0.566389062982209
706,2016-09-23,8.3,"[' Leisure trip ', ' Couple ', ' Basic Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",8,1,0,0,0,1,9,0,0,1,0.14784682980746186
707,2015-09-13,7.5,"[' Leisure trip ', ' Group ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",1,1,1,0,0,1,9,0,0,1,-0.566389062982209
708,2016-09-28,10.0,"[' Leisure trip ', ' Couple ', ' Superior Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",2,1,0,0,0,1,9,0,0,1,-0.464355364012256
709,2016-09-05,9.2,"[' Leisure trip ', ' Couple ', ' Superior Double or Twin Room with Spa Access ', ' Stayed 2 nights ']",1,1,0,0,0,0,9,0,0,1,-0.566389062982209
710,2015-09-06,8.8,"[' Leisure trip ', ' Family with young children ', ' Club Twin Room ', ' Stayed 9 nights ', ' Submitted from a mobile device ']",4,1,0,0,1,1,9,0,0,1,-0.26028796607235005
711,2016-09-07,9.6,"[' Leisure trip ', ' Couple ', ' Small Queen Room ', ' Stayed 2 nights ']",51,1,0,0,0,0,9,0,0,1,4.53529588551544
712,2016-09-27,7.9,"[' Leisure trip ', ' Solo traveler ', ' Double or Twin Room ', ' Stayed 2 nights ']",3,1,0,1,0,0,9,0,0,1,-0.36232166504230306
713,2015-09-09,5.8,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']",8,0,0,1,0,1,9,0,0,1,0.14784682980746186
714,2016-09-20,10.0,"[' Leisure trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ']",6,1,0,0,0,0,9,0,0,1,-0.05622056813244411
715,2015-09-13,10.0,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",4,0,0,1,0,1,9,0,0,1,-0.26028796607235005
716,2016-09-19,8.8,"[' Leisure trip ', ' Family with young children ', ' Triple Room ', ' Stayed 1 night ']",4,1,0,0,1,0,9,0,0,1,-0.26028796607235005
717,2015-09-15,9.2,"[' Leisure trip ', ' Couple ', ' Deluxe Double with Winter Garden View ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,0,1,9,0,0,1,-0.566389062982209
718,2016-09-30,4.2,"[' Leisure trip ', ' Couple ', ' Standard Double or Twin Room with Balcony ', ' Stayed 1 night ']",3,1,0,0,0,0,9,0,0,1,-0.36232166504230306
719,2016-09-15,10.0,"[' Leisure trip ', ' Family with young children ', ' Standard Studio ', ' Stayed 6 nights ', ' Submitted from a mobile device ']",8,1,0,0,1,1,9,0,0,1,0.14784682980746186
720,2016-09-18,3.8,"[' Leisure trip ', ' Group ', ' Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,1,0,0,1,9,0,0,1,-0.566389062982209
721,2015-09-01,10.0,"[' Leisure trip ', ' Family with young children ', ' Superior Room with Queensize Bed and double couch 2 adults 2 children ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",1,1,0,0,1,1,9,0,0,1,-0.566389062982209
722,2016-09-06,2.9,"[' Leisure trip ', ' Solo traveler ', ' Standard Double Room without Window ', ' Stayed 1 night ']",1,1,0,1,0,0,9,0,0,1,-0.566389062982209
723,2016-09-24,8.0,"[' Leisure trip ', ' Family with older children ', ' Small Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",12,1,0,0,0,1,9,0,0,1,0.5559816256872738
724,2015-09-10,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']",13,0,0,1,0,1,9,0,0,1,0.6580153246572268
725,2016-09-29,9.2,"[' Leisure trip ', ' Couple ', ' Suite ', ' Stayed 5 nights ']",13,1,0,0,0,0,9,0,0,1,0.6580153246572268
726,2016-09-01,10.0,"[' Leisure trip ', ' Couple ', ' Classic Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']",4,1,0,0,0,1,9,0,0,1,-0.26028796607235005
